File Path,EPSG Code,Projection,Spheroid,Semi-major Axis,Inverse Flattening,Datum,Unit,Unit Conversion Factor,GeoTransform Top Left X,GeoTransform Pixel Size X,GeoTransform Rotation X,GeoTransform Top Left Y,GeoTransform Rotation Y,GeoTransform Pixel Size Y
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-E/1km175360512002020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,536000.0,0.5,0.0,5121000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-F/1km175560511202020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,556000.0,0.5,0.0,5113000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-G/1km175750510602020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,575000.0,0.5,0.0,5107000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-H/1km175950510702020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,595000.0,0.5,0.0,5108000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-I/1km176150509302020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5094000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-J/1km176330509502020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,633000.0,0.5,0.0,5096000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-K/1km176150511002020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5111000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-L/1km176380511702020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,638000.0,0.5,0.0,5118000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-M/1km176520511402020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,652000.0,0.5,0.0,5115000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-N/1km176660511302020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,666000.0,0.5,0.0,5114000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-O/1km175360514202020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,536000.0,0.5,0.0,5143000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-P/1km175560512902020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,556000.0,0.5,0.0,5130000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-Q/1km175760512602020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,576000.0,0.5,0.0,5127000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-R/1km175940512902020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,594000.0,0.5,0.0,5130000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-S/1km176150513102020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5132000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-T/1km176150514002020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5141000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-U/1km175220514902020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,522000.0,0.5,0.0,5150000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-V/1km175520514402020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,552000.0,0.5,0.0,5145000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-A/1km175980491502022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,598946.0,0.5,0.0,4916000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-B/1km176030492002022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,603003.0,0.5,0.0,4920474.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-C/1km176330491402022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,633949.0,0.5,0.0,4915000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-D/1km176370489202022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,637961.0,0.5,0.0,4893000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2018-CGVD2013-DTM/1km175930500502018LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,592999.9999999986,1.0,0.0,5006000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2018-CGVD28-DTM/1km175930500502018LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,593000.0,1.0,0.0,5006000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2021-CGVD2013-DTM/1km175690499402021LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,568999.9999999997,1.0,0.0,4994999.999999999,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2021-CGVD28-DTM/1km175690499402021LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,569000.0,1.0,0.0,4995000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD2013-DTM-1/1km176040497002023LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,604595.0,1.0,0.0,4971000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD2013-DTM-2/1km176140502502023LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,614962.0,1.0,0.0,5025871.999999999,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD28-DTM-1/1km176040497002023LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,604595.0,1.0,0.0,4971000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD28-DTM-2/1km176140502502023LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,614962.0,1.0,0.0,5025872.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-A/1km183970503502020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,397000.0,0.5,0.0,5036000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-B/1km184110504102020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,411000.0,0.5,0.0,5042000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-C/1km184250503402020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,425000.0,0.5,0.0,5035000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-D/1km184350502302020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,435000.0,0.5,0.0,5024000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-E/1km184510503602020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,451000.0,0.5,0.0,5037000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-F/1km183910502802020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,391000.0,0.5,0.0,5029000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-G/1km184120502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,412000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-H/1km184290502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,429000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-I/1km184550502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,455000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-J/1km184680502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,468000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-K/1km184000501902020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,400000.0,0.5,0.0,5020000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-L/1km184240500102020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,424000.0,0.5,0.0,5002000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-M/1km184390500102020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,439000.0,0.5,0.0,5002000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-N/1km184540500402020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,454000.0,0.5,0.0,5005000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-O/1km184160500002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,416000.0,0.5,0.0,5001000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-P/1km184370497902020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,437000.0,0.5,0.0,4980000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-Q/1km184540499102020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,454000.0,0.5,0.0,4992000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-A/1km18296050560LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,296000.0,0.5,0.0,5057000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-B/1km18319050790LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,319000.0,0.5,0.0,5080000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-C/1km18337050750LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,337000.0,0.5,0.0,5076000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-D/1km18324050740LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,324000.0,0.5,0.0,5075000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-E/1km18350050570LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,350000.0,0.5,0.0,5058000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-F/1km18364050570LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,364000.0,0.5,0.0,5058000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-G/1km18325050450LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,325000.0,0.5,0.0,5046000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-H/1km18345050370LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,345000.0,0.5,0.0,5038000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-I/1km18360050370LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,360000.0,0.5,0.0,5038000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-J/1km18374050520LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,374000.0,0.5,0.0,5053000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-K/1km18374050430LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,374000.0,0.5,0.0,5044000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-L/1km18374050350LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,374000.0,0.5,0.0,5036000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-M/1km18396050170LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,396000.0,0.5,0.0,5018000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-N/OttawaRiver-DTM-N/1km18415050610LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,415000.0,0.5,0.0,5062000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-O/OttawaRiver-DTM-O/1km18410050590LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,410000.0,0.5,0.0,5060000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-P/1km18441050420LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,441000.0,0.5,0.0,5043000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-Q/1km18457050480LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,457000.0,0.5,0.0,5049000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-R/1km18474050410LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,474000.0,0.5,0.0,5042000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-S/1km18492050280LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,492000.0,0.5,0.0,5029000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-T/1km18484050460LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,484000.0,0.5,0.0,5047000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaRiver-DTM-U/1km18506050490LOTTAWARIVER_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,506000.0,0.5,0.0,5050000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-01/1km173430510802023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,343000.0,0.5,0.0,5109000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-02/1km173650511102023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,365000.0,0.5,0.0,5112000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-03/1km173820511002023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,382000.0,0.5,0.0,5111000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-04/1km173990510402023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,399000.0,0.5,0.0,5105000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-05/1km174130510402023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,413000.0,0.5,0.0,5105000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-06/1km174250510202023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,425000.0,0.5,0.0,5103000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-07/1km173400513802023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,340000.0,0.5,0.0,5139000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-08/1km173570513202023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,357000.0,0.5,0.0,5133000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SaultSteMarie-DTM-09/1km173730513202023LSAULTSTEMARIE_DTM.tif,7019,Transverse_Mercator,,,,,,,373000.0,0.5,0.0,5133000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/SouthNationConservation_DTM-A/1km184440494702018LSNC_DTM.img,7019,Transverse_Mercator,,,,,meters,1,444938.5,0.5,0.0,4947403.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-01/1km174360511502023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,436000.0,0.5,0.0,5116000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-02/1km174540512202023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,454000.0,0.5,0.0,5123000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-03/1km174740512202023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,474000.0,0.5,0.0,5123000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-04/1km174930512902023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,493000.0,0.5,0.0,5130000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-05/1km174540514702023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,454000.0,0.5,0.0,5148000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-06/1km174760514502023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,476000.0,0.5,0.0,5146000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-07/1km174950514502023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,495000.0,0.5,0.0,5146000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-08/1km175140514502023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,514000.0,0.5,0.0,5146000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-14/1km175320518402023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,532000.0,0.5,0.0,5185000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/York-LakeSimcoe-DTM-A/1km175970486702019LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,597000.0,0.5,0.0,4868000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/York-LakeSimcoe-DTM-B/1km176110487902019LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,611000.0,0.5,0.0,4880000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/York-LakeSimcoe-DTM-C/1km176170489402019LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,617000.0,0.5,0.0,4895000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-09/1km174630518002023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,463000.0,0.5,0.0,5181000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-10/1km174780516802023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,478000.0,0.5,0.0,5169000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-11/1km174930517102023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,493000.0,0.5,0.0,5172000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-12/1km175080518802023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,508000.0,0.5,0.0,5189000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Sudbury-DTM-13/1km175120519002023LSUDBURY_DTM.tif,7019,Transverse_Mercator,,,,,,,512000.0,0.5,0.0,5191000.0,0.0,-0.5
